,level_0,metadata_title,date,index,filepath,dir,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language
77,87,DDD:ddd:011202061:mpeg21.didl.xml.gz.xml,1950-07-07,87,../data/1950/07-07/DDD_011202061/DDD:ddd:011202061:mpeg21.didl.xml.gz.xml,../data/1950/07-07/DDD_011202061,De Tĳd : godsdienstig-staatkundig dagblad,1950-07-07,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34473,nl
78,89,DDD:ddd:010733874:mpeg21.didl.xml.gz.xml,1950-07-07,89,../data/1950/07-07/DDD_010733874/DDD:ddd:010733874:mpeg21.didl.xml.gz.xml,../data/1950/07-07/DDD_010733874,Nieuwsblad van Friesland : Hepkema's courant,1950-07-07,Heerenveen,J. Hepkema,Tresoar,76,81,nl
79,90,DDD:ddd:110637440:mpeg21.didl.xml.gz.xml,1950-07-07,90,../data/1950/07-07/DDD_110637440/DDD:ddd:110637440:mpeg21.didl.xml.gz.xml,../data/1950/07-07/DDD_110637440,De West : nieuwsblad uit en voor Suriname,1950-07-07,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5145,nl
80,91,DDD:ddd:010862627:mpeg21.didl.xml.gz.xml,1950-03-08,91,../data/1950/03-08/DDD_010862627/DDD:ddd:010862627:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010862627,De locomotief : Samarangsch handels- en advertentie-blad,1950-03-08,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,157,nl
81,92,DDD:ddd:010865711:mpeg21.didl.xml.gz.xml,1950-03-08,92,../data/1950/03-08/DDD_010865711/DDD:ddd:010865711:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010865711,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-03-08,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,179,nl
82,93,DDD:ddd:010480476:mpeg21.didl.xml.gz.xml,1950-03-08,93,../data/1950/03-08/DDD_010480476/DDD:ddd:010480476:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010480476,Het nieuws : algemeen dagblad,1950-03-08,Paramaribo,A.J. Morpurgo,KB C 197,7,2007,nl
83,94,DDD:ddd:011199722:mpeg21.didl.xml.gz.xml,1950-03-08,94,../data/1950/03-08/DDD_011199722/DDD:ddd:011199722:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_011199722,De Tĳd : godsdienstig-staatkundig dagblad,1950-03-08,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34372,nl
84,95,DDD:ddd:011155306:mpeg21.didl.xml.gz.xml,1950-03-08,95,../data/1950/03-08/DDD_011155306/DDD:ddd:011155306:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_011155306,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-03-08,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12235,nl
85,96,DDD:ddd:110637357:mpeg21.didl.xml.gz.xml,1950-03-08,96,../data/1950/03-08/DDD_110637357/DDD:ddd:110637357:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_110637357,De West : nieuwsblad uit en voor Suriname,1950-03-08,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5056,nl
86,97,DDD:ddd:010850957:mpeg21.didl.xml.gz.xml,1950-03-08,97,../data/1950/03-08/DDD_010850957/DDD:ddd:010850957:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010850957,De waarheid,1950-03-08,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,259,nl
87,98,DDD:ddd:011210660:mpeg21.didl.xml.gz.xml,1950-03-08,98,../data/1950/03-08/DDD_011210660/DDD:ddd:011210660:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_011210660,De vrije pers : ochtendbulletin,1950-03-08,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,141,nl
88,100,DDD:ddd:010417426:mpeg21.didl.xml.gz.xml,1950-03-08,100,../data/1950/03-08/DDD_010417426/DDD:ddd:010417426:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010417426,Limburgsch dagblad,1950-03-08,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,57,nl
89,101,DDD:ddd:010403199:mpeg21.didl.xml.gz.xml,1950-03-08,101,../data/1950/03-08/DDD_010403199/DDD:ddd:010403199:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010403199,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-03-08,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7810,nl
90,102,DDD:ddd:010475573:mpeg21.didl.xml.gz.xml,1950-03-08,102,../data/1950/03-08/DDD_010475573/DDD:ddd:010475573:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010475573,Het nieuwsblad voor Sumatra,1950-03-08,Medan,Deli Courant en De Sumatra post,KB C 937,3,505,nl
91,103,DDD:ddd:010886568:mpeg21.didl.xml.gz.xml,1950-03-08,103,../data/1950/03-08/DDD_010886568/DDD:ddd:010886568:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010886568,Nieuwsblad van het Noorden,1950-03-08,Groningen,Nieuwenhuis,Groninger archieven 649-1316,63,57,nl
92,104,DDD:ddd:110584831:mpeg21.didl.xml.gz.xml,1950-03-08,104,../data/1950/03-08/DDD_110584831/DDD:ddd:110584831:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_110584831,De Telegraaf,1950-03-08,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19467,nl
93,105,DDD:ddd:010950415:mpeg21.didl.xml.gz.xml,1950-03-08,105,../data/1950/03-08/DDD_010950415/DDD:ddd:010950415:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010950415,Het vrĳe volk : democratisch-socialistisch dagblad,1950-03-08,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1467,nl
94,107,DDD:ddd:010733821:mpeg21.didl.xml.gz.xml,1950-03-08,107,../data/1950/03-08/DDD_010733821/DDD:ddd:010733821:mpeg21.didl.xml.gz.xml,../data/1950/03-08/DDD_010733821,Nieuwsblad van Friesland : Hepkema's courant,1950-03-08,Heerenveen,J. Hepkema,Tresoar,76,29,nl
95,108,DDD:ddd:010862621:mpeg21.didl.xml.gz.xml,1950-03-01,108,../data/1950/03-01/DDD_010862621/DDD:ddd:010862621:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010862621,De locomotief : Samarangsch handels- en advertentie-blad,1950-03-01,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,151,nl
96,110,DDD:ddd:011210654:mpeg21.didl.xml.gz.xml,1950-03-01,110,../data/1950/03-01/DDD_011210654/DDD:ddd:011210654:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_011210654,De vrije pers : ochtendbulletin,1950-03-01,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,135,nl
97,111,DDD:ddd:010480470:mpeg21.didl.xml.gz.xml,1950-03-01,111,../data/1950/03-01/DDD_010480470/DDD:ddd:010480470:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010480470,Het nieuws : algemeen dagblad,1950-03-01,Paramaribo,A.J. Morpurgo,KB C 197,7,2001,nl
98,112,DDD:ddd:010403193:mpeg21.didl.xml.gz.xml,1950-03-01,112,../data/1950/03-01/DDD_010403193/DDD:ddd:010403193:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010403193,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-03-01,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7804,nl
99,113,DDD:ddd:010886562:mpeg21.didl.xml.gz.xml,1950-03-01,113,../data/1950/03-01/DDD_010886562/DDD:ddd:010886562:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010886562,Nieuwsblad van het Noorden,1950-03-01,Groningen,Nieuwenhuis,Groninger archieven 649-1316,63,51,nl
100,114,DDD:ddd:010865705:mpeg21.didl.xml.gz.xml,1950-03-01,114,../data/1950/03-01/DDD_010865705/DDD:ddd:010865705:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010865705,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-03-01,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,173,nl
101,116,DDD:ddd:010850951:mpeg21.didl.xml.gz.xml,1950-03-01,116,../data/1950/03-01/DDD_010850951/DDD:ddd:010850951:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010850951,De waarheid,1950-03-01,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,253,nl
102,117,DDD:ddd:010950409:mpeg21.didl.xml.gz.xml,1950-03-01,117,../data/1950/03-01/DDD_010950409/DDD:ddd:010950409:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010950409,Het vrĳe volk : democratisch-socialistisch dagblad,1950-03-01,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1461,nl
103,118,DDD:ddd:010417421:mpeg21.didl.xml.gz.xml,1950-03-01,118,../data/1950/03-01/DDD_010417421/DDD:ddd:010417421:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010417421,Limburgsch dagblad,1950-03-01,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,51,nl
104,119,DDD:ddd:110584825:mpeg21.didl.xml.gz.xml,1950-03-01,119,../data/1950/03-01/DDD_110584825/DDD:ddd:110584825:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_110584825,De Telegraaf,1950-03-01,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19461,nl
105,120,DDD:ddd:011199716:mpeg21.didl.xml.gz.xml,1950-03-01,120,../data/1950/03-01/DDD_011199716/DDD:ddd:011199716:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_011199716,De Tĳd : godsdienstig-staatkundig dagblad,1950-03-01,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34368,nl
106,121,DDD:ddd:010475567:mpeg21.didl.xml.gz.xml,1950-03-01,121,../data/1950/03-01/DDD_010475567/DDD:ddd:010475567:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010475567,Het nieuwsblad voor Sumatra,1950-03-01,Medan,Deli Courant en De Sumatra post,KB C 937,3,499,nl
107,122,DDD:ddd:110637353:mpeg21.didl.xml.gz.xml,1950-03-01,122,../data/1950/03-01/DDD_110637353/DDD:ddd:110637353:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_110637353,De West : nieuwsblad uit en voor Suriname,1950-03-01,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5052,nl
108,123,DDD:ddd:010733818:mpeg21.didl.xml.gz.xml,1950-03-01,123,../data/1950/03-01/DDD_010733818/DDD:ddd:010733818:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_010733818,Nieuwsblad van Friesland : Hepkema's courant,1950-03-01,Heerenveen,J. Hepkema,Tresoar,76,26,nl
109,124,DDD:ddd:011155299:mpeg21.didl.xml.gz.xml,1950-03-01,124,../data/1950/03-01/DDD_011155299/DDD:ddd:011155299:mpeg21.didl.xml.gz.xml,../data/1950/03-01/DDD_011155299,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-03-01,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12229,nl
110,125,DDD:ddd:010987665:mpeg21.didl.xml.gz.xml,1950-07-31,125,../data/1950/07-31/DDD_010987665/DDD:ddd:010987665:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010987665,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-07-31,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7927,nl
111,126,DDD:ddd:010537550:mpeg21.didl.xml.gz.xml,1950-07-31,126,../data/1950/07-31/DDD_010537550/DDD:ddd:010537550:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010537550,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-07-31,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,177,nl
112,127,DDD:ddd:010480595:mpeg21.didl.xml.gz.xml,1950-07-31,127,../data/1950/07-31/DDD_010480595/DDD:ddd:010480595:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010480595,Het nieuws : algemeen dagblad,1950-07-31,Paramaribo,A.J. Morpurgo,KB C 197,7,2126,nl
113,128,DDD:ddd:110637460:mpeg21.didl.xml.gz.xml,1950-07-31,128,../data/1950/07-31/DDD_110637460/DDD:ddd:110637460:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_110637460,De West : nieuwsblad uit en voor Suriname,1950-07-31,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5165,nl
114,129,DDD:ddd:010865388:mpeg21.didl.xml.gz.xml,1950-07-31,129,../data/1950/07-31/DDD_010865388/DDD:ddd:010865388:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010865388,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-07-31,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,295,nl
115,131,DDD:ddd:011210774:mpeg21.didl.xml.gz.xml,1950-07-31,131,../data/1950/07-31/DDD_011210774/DDD:ddd:011210774:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_011210774,De vrije pers : ochtendbulletin,1950-07-31,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,258,nl
116,133,DDD:ddd:010950501:mpeg21.didl.xml.gz.xml,1950-07-31,133,../data/1950/07-31/DDD_010950501/DDD:ddd:010950501:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010950501,Het vrĳe volk : democratisch-socialistisch dagblad,1950-07-31,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1586,nl
117,134,DDD:ddd:010887131:mpeg21.didl.xml.gz.xml,1950-07-31,134,../data/1950/07-31/DDD_010887131/DDD:ddd:010887131:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010887131,Nieuwsblad van het Noorden,1950-07-31,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,176,nl
118,135,DDD:ddd:010733884:mpeg21.didl.xml.gz.xml,1950-07-31,135,../data/1950/07-31/DDD_010733884/DDD:ddd:010733884:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010733884,Nieuwsblad van Friesland : Hepkema's courant,1950-07-31,Heerenveen,J. Hepkema,Tresoar,76,91,nl
119,137,DDD:ddd:010852462:mpeg21.didl.xml.gz.xml,1950-07-31,137,../data/1950/07-31/DDD_010852462/DDD:ddd:010852462:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010852462,De waarheid,1950-07-31,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,377,nl
120,138,DDD:ddd:011155427:mpeg21.didl.xml.gz.xml,1950-07-31,138,../data/1950/07-31/DDD_011155427/DDD:ddd:011155427:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_011155427,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-07-31,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12356,nl
121,139,DDD:ddd:010417647:mpeg21.didl.xml.gz.xml,1950-07-31,139,../data/1950/07-31/DDD_010417647/DDD:ddd:010417647:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010417647,Limburgsch dagblad,1950-07-31,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,178,nl
122,140,DDD:ddd:011202081:mpeg21.didl.xml.gz.xml,1950-07-31,140,../data/1950/07-31/DDD_011202081/DDD:ddd:011202081:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_011202081,De Tĳd : godsdienstig-staatkundig dagblad,1950-07-31,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34492,nl
123,141,DDD:ddd:110585108:mpeg21.didl.xml.gz.xml,1950-07-31,141,../data/1950/07-31/DDD_110585108/DDD:ddd:110585108:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_110585108,De Telegraaf,1950-07-31,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19587,nl
124,143,DDD:ddd:010862696:mpeg21.didl.xml.gz.xml,1950-07-31,143,../data/1950/07-31/DDD_010862696/DDD:ddd:010862696:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010862696,De locomotief : Samarangsch handels- en advertentie-blad,1950-07-31,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,272,nl
125,144,DDD:ddd:010476495:mpeg21.didl.xml.gz.xml,1950-07-31,144,../data/1950/07-31/DDD_010476495/DDD:ddd:010476495:mpeg21.didl.xml.gz.xml,../data/1950/07-31/DDD_010476495,Het nieuwsblad voor Sumatra,1950-07-31,Medan,Deli Courant en De Sumatra post,KB C 937,3,621,nl
126,145,DDD:ddd:010403242:mpeg21.didl.xml.gz.xml,1950-04-29,145,../data/1950/04-29/DDD_010403242/DDD:ddd:010403242:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_010403242,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-04-29,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7853,nl
127,146,DDD:ddd:010417470:mpeg21.didl.xml.gz.xml,1950-04-29,146,../data/1950/04-29/DDD_010417470/DDD:ddd:010417470:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_010417470,Limburgsch dagblad,1950-04-29,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,101,nl
128,147,DDD:ddd:110584875:mpeg21.didl.xml.gz.xml,1950-04-29,147,../data/1950/04-29/DDD_110584875/DDD:ddd:110584875:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_110584875,De Telegraaf,1950-04-29,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19511,nl
129,148,DDD:ddd:110637389:mpeg21.didl.xml.gz.xml,1950-04-29,148,../data/1950/04-29/DDD_110637389/DDD:ddd:110637389:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_110637389,De West : nieuwsblad uit en voor Suriname,1950-04-29,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5089,nl
130,149,DDD:ddd:011210702:mpeg21.didl.xml.gz.xml,1950-04-29,149,../data/1950/04-29/DDD_011210702/DDD:ddd:011210702:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_011210702,De vrije pers : ochtendbulletin,1950-04-29,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,184,nl
131,151,DDD:ddd:010480519:mpeg21.didl.xml.gz.xml,1950-04-29,151,../data/1950/04-29/DDD_010480519/DDD:ddd:010480519:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_010480519,Het nieuws : algemeen dagblad,1950-04-29,Paramaribo,A.J. Morpurgo,KB C 197,7,2050,nl
132,152,DDD:ddd:010950283:mpeg21.didl.xml.gz.xml,1950-04-29,152,../data/1950/04-29/DDD_010950283/DDD:ddd:010950283:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_010950283,Het vrĳe volk : democratisch-socialistisch dagblad,1950-04-29,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1510,nl
133,153,DDD:ddd:010852536:mpeg21.didl.xml.gz.xml,1950-04-29,153,../data/1950/04-29/DDD_010852536/DDD:ddd:010852536:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_010852536,De waarheid,1950-04-29,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,303,nl
134,154,DDD:ddd:010862539:mpeg21.didl.xml.gz.xml,1950-04-29,154,../data/1950/04-29/DDD_010862539/DDD:ddd:010862539:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_010862539,De locomotief : Samarangsch handels- en advertentie-blad,1950-04-29,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,199,nl
135,155,DDD:ddd:011155350:mpeg21.didl.xml.gz.xml,1950-04-29,155,../data/1950/04-29/DDD_011155350/DDD:ddd:011155350:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_011155350,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-04-29,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12279,nl
136,156,DDD:ddd:010553995:mpeg21.didl.xml.gz.xml,1950-04-29,156,../data/1950/04-29/DDD_010553995/DDD:ddd:010553995:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_010553995,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-04-29,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,227,nl
137,157,DDD:ddd:010865753:mpeg21.didl.xml.gz.xml,1950-04-29,157,../data/1950/04-29/DDD_010865753/DDD:ddd:010865753:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_010865753,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-04-29,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,221,nl
138,158,DDD:ddd:011199766:mpeg21.didl.xml.gz.xml,1950-04-29,158,../data/1950/04-29/DDD_011199766/DDD:ddd:011199766:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_011199766,De Tĳd : godsdienstig-staatkundig dagblad,1950-04-29,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34416,nl
139,160,DDD:ddd:010475616:mpeg21.didl.xml.gz.xml,1950-04-29,160,../data/1950/04-29/DDD_010475616/DDD:ddd:010475616:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_010475616,Het nieuwsblad voor Sumatra,1950-04-29,Medan,Deli Courant en De Sumatra post,KB C 937,3,548,nl
140,161,DDD:ddd:011218884:mpeg21.didl.xml.gz.xml,1950-04-29,161,../data/1950/04-29/DDD_011218884/DDD:ddd:011218884:mpeg21.didl.xml.gz.xml,../data/1950/04-29/DDD_011218884,De Surinamer : nieuws- en advertentieblad,1950-04-29,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6694,nl
141,162,DDD:ddd:010475600:mpeg21.didl.xml.gz.xml,1950-04-11,162,../data/1950/04-11/DDD_010475600/DDD:ddd:010475600:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_010475600,Het nieuwsblad voor Sumatra,1950-04-11,Medan,Deli Courant en De Sumatra post,KB C 937,3,532,nl
142,163,DDD:ddd:010480503:mpeg21.didl.xml.gz.xml,1950-04-11,163,../data/1950/04-11/DDD_010480503/DDD:ddd:010480503:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_010480503,Het nieuws : algemeen dagblad,1950-04-11,Paramaribo,A.J. Morpurgo,KB C 197,7,2034,nl
143,164,DDD:ddd:010403226:mpeg21.didl.xml.gz.xml,1950-04-11,164,../data/1950/04-11/DDD_010403226/DDD:ddd:010403226:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_010403226,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-04-11,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7837,nl
144,166,DDD:ddd:110637374:mpeg21.didl.xml.gz.xml,1950-04-11,166,../data/1950/04-11/DDD_110637374/DDD:ddd:110637374:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_110637374,De West : nieuwsblad uit en voor Suriname,1950-04-11,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5073,nl
145,167,DDD:ddd:010852520:mpeg21.didl.xml.gz.xml,1950-04-11,167,../data/1950/04-11/DDD_010852520/DDD:ddd:010852520:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_010852520,De waarheid,1950-04-11,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,287,nl
146,168,DDD:ddd:110584859:mpeg21.didl.xml.gz.xml,1950-04-11,168,../data/1950/04-11/DDD_110584859/DDD:ddd:110584859:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_110584859,De Telegraaf,1950-04-11,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19495,nl
147,169,DDD:ddd:010417454:mpeg21.didl.xml.gz.xml,1950-04-11,169,../data/1950/04-11/DDD_010417454/DDD:ddd:010417454:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_010417454,Limburgsch dagblad,1950-04-11,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,85,nl
148,170,DDD:ddd:010733835:mpeg21.didl.xml.gz.xml,1950-04-11,170,../data/1950/04-11/DDD_010733835/DDD:ddd:010733835:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_010733835,Nieuwsblad van Friesland : Hepkema's courant,1950-04-11,Heerenveen,J. Hepkema,Tresoar,76,43,nl
149,171,DDD:ddd:011155334:mpeg21.didl.xml.gz.xml,1950-04-11,171,../data/1950/04-11/DDD_011155334/DDD:ddd:011155334:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_011155334,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-04-11,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12263,nl
150,173,DDD:ddd:011199750:mpeg21.didl.xml.gz.xml,1950-04-11,173,../data/1950/04-11/DDD_011199750/DDD:ddd:011199750:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_011199750,De Tĳd : godsdienstig-staatkundig dagblad,1950-04-11,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34400,nl
151,174,DDD:ddd:010865737:mpeg21.didl.xml.gz.xml,1950-04-11,174,../data/1950/04-11/DDD_010865737/DDD:ddd:010865737:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_010865737,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-04-11,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,205,nl
152,175,DDD:ddd:011218876:mpeg21.didl.xml.gz.xml,1950-04-11,175,../data/1950/04-11/DDD_011218876/DDD:ddd:011218876:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_011218876,De Surinamer : nieuws- en advertentieblad,1950-04-11,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6686,nl
153,176,DDD:ddd:011210686:mpeg21.didl.xml.gz.xml,1950-04-11,176,../data/1950/04-11/DDD_011210686/DDD:ddd:011210686:mpeg21.didl.xml.gz.xml,../data/1950/04-11/DDD_011210686,De vrije pers : ochtendbulletin,1950-04-11,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,168,nl
