Unnamed: 0_x,type,text,article_name,date,index_article,article_filepath,dir,Unnamed: 0_y,metadata_title,index_metadata,metadata_filepath,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language
109956,p,"Van de in de afgelopen dagen gehouden ülmvoorstellingen met de Sowjet-Rus«ische film „De Derde Slag"" en „Het sonflict Vy Harry Smith"" (De Russische Kwestie) werden ons de volgende collectes afgerekend: Diverse voorstellingen Amsterdam ƒ 336.37; idem ƒ 240.12; Burgervlotbrug N.-H. ƒ 10.85; Zaandam f 4.85; Oosterpark Adam ƒ 15.04; div. Fe Amsterdam ƒ 45.01; idem ƒ 24.—; Losser ƒ 41.71; Glanerbrug ƒ 12.76; Soor ƒ 6.55; Franeker ƒ 12.40; Sneek f 11.07; Noordwolde ƒ 7.08; St. Annaparochie ƒ 21.15; Almelo ƒ 53.97; Hengelo ƒ 24.80; Enschede ƒ 37.50; Amsterdam ƒ 21.32; idem ƒ 14.30; en Rotterdam ƒ 73.30, Verder ontvingen wij van de volgende jcameraden de kolenbonnen: van W. KI. A.mst, 4 stuks; J. P. de B. te Makkum % stuks en ƒ 11.— collecte huishoudelijke Vergadering afd. Makkum C.P.N.; J. J. B„ Wijk aan Zee 4 bonnen; M. v. R. — \t. R., Wassenaar 1 bon en ƒ 2.80; v. M., Amst. 2 stuks; W. te Amst. 3 stuks; |fV. te Amst. 2 stuks; V», Amst. 1 bon; \J. K., Leiden 2 st.; G. te Utrecht 1 bon; jam. B. te Enschede 2 st.; N. N., Uithuizen 1 bon; v. N, Amst. 3 st.; IK- N., Amst. 2 st. plus ƒ 4.— ; J. v. d. H. »n A. N. 2 st.; G. te Amst. 2 st; J. W., jAmst. 3 st; W. v. W., Amst. 2 st; [f, Amst. 1 bon; J. V., Amst. 1 bon; k. en M., Amst. 4 st. en ƒ 1.—; N. Sj. — T., Amst. 3 st.; Nagekomen verantw.: 12 Dec. '49. N. N. Landsmeer ƒ 16.—. Rectificatie verantw. Assendelft: ƒ 4.— jn. z. Bezorgers (sters) van agentschap A.ssendelftstraat, Amst. ƒ 4.—. pc totaal-ontvangsten deze maand zijn Hiermede gestegen tot ƒ4.209,11 Dm d* ƒ 5000.— te halen, moet er binden de komende drie dagen dus nog f 790.89 worden gestort. Lezers, dat kan (en dat moet!) als u uw bijdragen nu frieteen overmaakt! Kameraden, van heien af zijn de acht pagina's voor ie Zaterdag een feit. Helpt de ver- Jere uitbreiding tot stand brengen! Steunt het P.P.P.-fonds! Nico van der Drift. pijdragen en correspondentie aan Nico f. d. Drift, Gebouw Felix Meritis, Keitersgracht 32! f, Amsterdam, Giro 508.000 \.n. P.P.P.-fonds, Adam.",DDD_010850924_0026_articletext.xml,1950-01-28,140247,../data/1950/01-28/DDD_010850924/DDD_010850924_0026_articletext.xml,../data/1950/01-28/DDD_010850924,81.0,DDD:ddd:010850924:mpeg21.didl.xml.gz.xml,1271.0,../data/1950/01-28/DDD_010850924/DDD:ddd:010850924:mpeg21.didl.xml.gz.xml,De waarheid,1950-01-28,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9.0,226.0,nl
110405,p,"LONDEN - Het 200 -on metende Nederlande mo'or.<chir> „Del'a"" is vanmorgen vroeg in de Theems bij Tower gezonken de na aanvraping met een Brits kolenschip. De bemanning werd door een motorboot opgepikt.",DDD_010480443_0010_articletext.xml,1950-01-28,140371,../data/1950/01-28/DDD_010480443/DDD_010480443_0010_articletext.xml,../data/1950/01-28/DDD_010480443,82.0,DDD:ddd:010480443:mpeg21.didl.xml.gz.xml,1272.0,../data/1950/01-28/DDD_010480443/DDD:ddd:010480443:mpeg21.didl.xml.gz.xml,Het nieuws : algemeen dagblad,1950-01-28,Paramaribo,A.J. Morpurgo,KB C 197,7.0,1974.0,nl
110563,p,"Gegronde critiek? Wij, die op deze vergadering eenvoudige mensen over hun moeilijkheden' met deze „huisbaas"" hebben horen spreken, kresen vaak de indruk van wel. Aan de andere kant vergeten wij niet, dat de tuindorpbewoners wat betreft hun woningen, niet naar believen hun gang kunnen gaan. Zij allen hebben ten slotte een huurcontract getekend, dat in feite ook een bescherming voor de huurder betekent. • "" Niettemin zijn er deze avond enige treffende staaltjes van minder gelukkig beleid ter tafel gekomen. Een belangrijk, punt voor vele bewoners van Vreewijk is het herstel van beschadigingen en aanbrengen van verschillende voorzieningen, die tiidens de nood van de hongerwinter in de kachel verdwenen. Een van de Vreewijkers vertelde, dat hij in die tijd zijn kastplanken had opgestookt. Op zijn kosten (tachtig gulden) zou de maatschappij de schade herstellen. De man ging zelf een timmerman raadplegen en ontdekte er een, die hetzelfde karweitje voor dertig gulden wilde opknappen.... Een ander kreeg van de N.V. het volgende Tekeningetje gepresenteerd: kolenkist herstellen ƒ 40; tuinhek ƒ25; zes kastplanken ƒ27; totaal ƒ92. Voor 20 Januari moest dit bedrag voldaan zijn; de man had precies zeven dagen de tijd.... Een derde had een brief ontvangen van de directie: „Indien u niet bereid bent uw woning door onze inspecteur te laten controleren, dan zullen wij genoodzaakt zijn öns met politie toegang te verschaffen"", las hij. . . Een vierde had glas-in-lood-ruitjes in zijn vensters aangebracht. Hij wist, dat zulks niet was toegestaan maar, die had het wèl en die ook. „Waarom hü wel en ik niet"", redeneerde de man, „waarom deze willekeur?"" - . Een jonge man kwam klagen, (\at zijn kelder onder water stond. „Valt het behang nog niet van uw muren"", werd hem op het kantoor van de N.V. belangstellend gevraagd. Er is een resolutie aan de gemeenteraad voorgelezen en er is om daden en actie .geroepen! Er waren personen, die met erg flinke, doch eveneens zeer onberaden woorden, de protesterende Vree wij kers precies in het vaarwater dreven, waarin zij niet terecht moeten komen. Dat is het troebele vaarwater, waarin het goed vissen is voor hen, die in hun critiek en het enthousiasme voor deze critiek, een rustig bezinnen voor op- Bouw- en samenwerkingsmogelijkheden vergeten. - Daarom was het goed, dat enkele wat kalmere Vreewijkers, zich na lang stilzwijgen lieten horen en het hevig stampende schip op veiliger zee brachten.'.. De resolutie werd aangehouden en een voorlopig comité op bredere basis gevormd. Dat zal contact zoeken met het nog steeds bestaande bestuur van de rustende vereniging „Het Zuider Tuindorp"", die, in de verwachting dat er een wijkraad zou komen, in 1946 alle activiteit staakte. Op deze wijze kan men trachten gegevens te verzamelen, want alleen met gegevens en rustig overleg maakt men de zaken bij hogere instanties duidelijk.",DDD_010950382_0088_articletext.xml,1950-01-28,140422,../data/1950/01-28/DDD_010950382/DDD_010950382_0088_articletext.xml,../data/1950/01-28/DDD_010950382,83.0,DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,1273.0,../data/1950/01-28/DDD_010950382/DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-01-28,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5.0,1434.0,nl
110573,p,"Hoe rijk is Amerika? In onderstaande tabel hebben we een vergelijking gemaakt van de productie van de Verenigde Staten met die van vijf Europese landen, namelijk Engeland, Frankrijk, Italië, België en Nederland. In die vijf landen wonen, net als in de Verenigde Staten, 146 millioen mensen. Zware en lichte industrieën, landbouw, veeteelt en tuinbouw, kolen en ijzer treffen we ook in dat vijflandengebied aan. Jaarlijkse product ie> van: Ver. Staten Vijf Europese landen Kolen ............... 590 317 millioen ton Gas .................. 94.000 20.800 millioen m 3 Electriciteit ...... 337.000 108.000 millioen kwh IJzer ............... 57,6- 12,7 millioen ton Staal 80,4 ' 32 millioen ton Cement ............ 36 15 millioen ton Woningen ......... 1 0,4 millioen eenh. Goederenvervoer - per spoor ......... 2.300 549 millioen ton Goudbezit ......... 24,7 3,1 milliard dollar Met evenveel inwoners blijkt Amerika dus per jaar bijna tweemaal zoveel kolen te produceren, viermaal ïoveel gas en driemaal zoveel electriciteit. De productie van ijzer bereikt ruim het viervoud, die van staal en cement ruim het tweevoud van de Westeuropese. Een ruwe schatting van het nationale inkomen brengt aan den dag, dat dit drie of viermaal zo groot is als dat van de 'vijf landen te zamen..',",DDD_010950382_0087_articletext.xml,1950-01-28,140426,../data/1950/01-28/DDD_010950382/DDD_010950382_0087_articletext.xml,../data/1950/01-28/DDD_010950382,83.0,DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,1273.0,../data/1950/01-28/DDD_010950382/DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-01-28,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5.0,1434.0,nl
110710,p,"De vakbeweging doet al haar best, om de stijging van de arbeidsproductiviteit aan de koopkracht van de arbeiders ten goede te laten komen. Als 't kan door lagere prijzen, als 't moet door hogere lonen. Ook hier weer.de koopkracht-theorie: als de productiviteit stijgt en het werkelijke loon blijft achter, dan dreigt de onderconsumptie-crisis. , De vakbeweging -wijt dan ook de werkloosheid van het ogenblik —die 3,4 millioen arbeiders omvat tegen slechts 1 millioen in begin 1946 — aan de gelijk gebleven werkelijke koopkracht sindsdien. Over de tienjarige periode 1939—1949 is er per saldo wel een grote verhoging van de koopkracht geweest, maar sinds 1946 is men er alleen maar in geslaagd de stijging van de geldionen gelijke tred met de prijsstijging te laten houden. Toch is de werkloosheid, naar verhouding, nog niet buitensporig groot. Ze omvat 5,5 procent van het totale aantal arbeiders (60 millioen), tegen bijna 20 procent in 1938. Het gevoel voor het belang van een stijgende productiviteit,- langs de weg van mechanisatie en efficiency, is gemakkelijk uit de historie van de V.S. te verklaren. Nergens ter wereld is immers het parool. „laat de machine het werk doen"", zo getrouw opgevolgd als daar. Steeds meer zijn menselijke en dierlijke arbeidskracht vervangen door de energie die de natuur kan leveren. Hier is het beeld van die vervanging; de tabel in kolom 6 en 7 geeft de cijfers. --• • ' ■ In een eeuw tijds is! aldus de energieproductie meer- dan twintig malen zo groot geworden. De betekenis van de kracht der spieren (van mens en dier) is in dat tijdvak volkomen overvleugeld door de energie van kolen, petroleum, gas en water. Ziehier de gevolgen van die revolutie in de productiemethoden op twee terreinen: de arbeids t ij d en de arbeidsproductiviteit: . Gemiddelde *. Productie ,',, per man en per uur in prijzen van 1949 1850 70,6 uur $0,29 1870 66,3 uur „0,36 1890 ' 63,2 uur „ 0,49 1910 57,5 uur - „ 0,67 19SO 47,2 uur „ 0,87 1940 43,-uur „1,23 1950 (tax.) 40,8 uur ""•■'.' „1,45 Bij voortzetting van de normale ontwikkeling zal de arbeidsweek in 1960 tot beneden de 38 uren zijn ge- Saald, Dit afgezien van een mogelijke invoering van atoom-energie, als ■'ervanging , van de thans gebruikte •ninerale energie. (Er is een vrij algemene verwachting in de V.S., dat tas na 1960 de atoom-energie in de /redesproductie tot een ontplooiing van belang zal komen.) De productiviteit pêr arbeider —' landbouw en industrie te zamen -'-' ligt thans in de Verenigde Staten 8,5 malen zo hoog als in Rusland, twee malen zo hoog als in Engeland en bijna drie malen zo hoog als in Nederland. Het is in die hoge arbeidsproductiviteit, dat de verklaring ligt voor de stijgende lijn van het volksinkomen der V.S. Berekend naar de prijzen",DDD_010950382_0084_articletext.xml,1950-01-28,140476,../data/1950/01-28/DDD_010950382/DDD_010950382_0084_articletext.xml,../data/1950/01-28/DDD_010950382,83.0,DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,1273.0,../data/1950/01-28/DDD_010950382/DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-01-28,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5.0,1434.0,nl
110715,p,"Energie-voorziening door gebruik van dieren (vnl. paarden) mm 0 bm • ■■ • no • '..' Energie-voorziening door gebruik van mineralen (kolen, petroleum 'en gas) ++ + + Gebruik , van menselijke arbeidskracht als energie-bron.",DDD_010950382_0084_articletext.xml,1950-01-28,140476,../data/1950/01-28/DDD_010950382/DDD_010950382_0084_articletext.xml,../data/1950/01-28/DDD_010950382,83.0,DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,1273.0,../data/1950/01-28/DDD_010950382/DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-01-28,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5.0,1434.0,nl
110763,p,ROTTERDAM aan gek. 27 Jan.: Arnulde Geall Kalmar Vermaas 2e Kath Oz zaad; Hektps Fin Antwerpen Burger Lekh Oz stg; Njord Ned Vlaardingen Olie Schv Parkk kunstmest; Romeja Ned Maassluis Invotra Merweh QD stg; Esso Den Haag Ned Aruba APC APC st 1 Pernis; Zeester Ned Huil Wagenborg Merweh QD ijzer; Thelma Noor Kotka Vinke Merweh C Sw hout; Aventura Geall Malmo Erh en Dekkers Parkk zaad; Bulkoll Liberiaan Mena el Ahmadl V Ommeren BPM st 2; Steinburg Geall Hamburg v Uden Binnenh graan; Melpomene Geall Hamburg v Uden Binnenh graan: Hoop op Zegen Ned Sunderland Damco Waalh Fr Sw kolen; Dettifos IJsl Reykjavik Seeuwen Lekh Thomsen stg; Raco Fisher Eng Tyne Ned Zwlts Spoorh ledig; Veenenburg Ned Middlesbro Muller Parkh stg; Lolde Guatamala Braz Santos K Hunik Merweh QD stg; Elisabeth Ned Beverwijk Vermaas Maash Nz ledig; Myken Noor Mobile Vinke Merweh C Sw stg.,DDD_010950382_0109_articletext.xml,1950-01-28,140487,../data/1950/01-28/DDD_010950382/DDD_010950382_0109_articletext.xml,../data/1950/01-28/DDD_010950382,83.0,DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,1273.0,../data/1950/01-28/DDD_010950382/DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-01-28,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5.0,1434.0,nl
110764,p,28 Jan.: St Thomas Deen Cebu Cornelder Maash Nz stg; Nagara Zw Gothenburg Wambersie Lekh stg; Niobe Ned Kotka Burger IJselh stg; Claibarne Am New Vork Runclman Merweh 2e gat stg; - Stevns Deen Antwerpen Erh Dekkers Waalh 96 ledig; Nordenland Zw Halfa K D Smeer IJselh fruit; Mangan Zw Karlstad Ruys Merweh KV stg; Ollvla Deen Stettln Furness Maash Silo graan; Anna Tood Eng Newcastle Erh Dekkers Maash SHV kolen; Sherlngham Eng Harwlch H en Pleters Lekh stg. Vertr. 27 Jan.: Zwaluw W Hartlepool IJzer; Dorlnda Londen stg: De Ruyter Leith ijzer; Norwlch Tradèr Humber IJzer; Alês Rouaan kolen; Brynje Bremen stg; Pelican State Bremen stg; Clan Macfadyen Antwerpen stg; Longueau Nantes kolen; Lemnos Kopenhagen stg; Llbelle Bremen stg; Arlzpa New Orleans stg: Bess Oslo stg; Aalsdijk New Orleans stg; Patria Gothenburg stg; Gruno Poole fruit; Domburg Casablanca stg; Ino Brlstol stg;. Waria Stockholm stg; Duiveland Lelth stg; Ura Nordenham ledig; Tiba Buenos Aires stg. NEDERLANDSE SCHEPEN Arendsdij k 28 v Baltimore te Norfolk Alamak uit 28 te Port Said Appingedam 28 v Lissabon te Tanger Annenkerk uit p 28 Ouessant Abbekerk thuis 27 v Adelaide Alphacca 27 v Montevideo te Rosarlo Aalsurn uit 27 te Karachl Alcor uit p 27 Madeira Alderamln thuis 27 op 80 mijl Z v Kaap Prlo » - - - j Alphard thuis p 28 St Vincent KV - AndUk Rott-Vera Cruz 27. op 450 mijl O v Bermuda Aldabi uit 28 te Rlo Janeiro Algorab 28 v Antwerpen te Rott Averdijk 27 v Boston te Baltimore Akkrumdljk 27 v Galveston te Houston Aalsdijk Rott-New Vork 28 te Antwerpen Arkeldijk New York-Rott 28 v Antw Alnatl thuis 27 te Santos Alderamln p 27 Kaap Frio n Rott Amsteldlep p 27 Pinos n Galveston Alcyone p 27 Finlsterre n Vlaardingen Abbedijk 27 v Montevideo n Santos Aldabi uit 28 te Rlo Janeiro Bacchus 27 v La Gualra n Guanta Bennekom 28 v Callao te Mollendo Breda 27 v Manta n Cristobal Boissevaln 27 v Rlo Janeiro n Kaapstad Bennekom 27 v Callao te Mollendo Borneo 2U v Bombay te Amst verw Bloemfontein 27 v Port Elisabeth n Kaapstad Baarn Amst-Curacao 27 op 300 mijl V Fayal ■ Bengkalls 27 nog te Khorramshar Bonaire West Indlë-Amst p 28 Ouessant Cottica 28 v Paramaribo n Trinidad Ceram 28 v Hamburg te Bremen Congostroom 27 v Freetown vla Havre n Amst 12 Febr verw Danae p 28 IFnisterre n Middl Zee Delft 28 v West Indië te Amst Dordrecht Durban-Brake 27 op 40 mijl Z v Kaap de Goede Hoop Dulvendrecht Rott-New Orleans 27 op 300 mijl ZW v Fayal Eemland thuis 27 te Santos Esso Den Haag 27 V Aruba te Rott Edam Rott-New Vork 27 op 600 mijl N v Flores Esso Rotterdam Aruba-Rott 27 ter hoogte v Sombrerö Eiland Gaasterkerk 27 te Dar es Salaam Gordias p 28 Finlsterre n Rott Hermes 28 v Corral te Puerto Montt Hestla 28 v Hamburg n Rott Hector 27 v Saloniki te Halfa ..... . Hera 27 V Cömana te La Gualra' Hersilia p 27 Ouessant n West Indië Helder 27 v Curacao te Christobal Heelsum p 27 Dover n Melllla Ittersum 27 v Barranquilla n N Orleans Ino 25 te Mobile Jobshaven p 28 Finlsterre n Libreville Japara 28 v New Orleans te Newport News Jacob Cats New Orleans-Manchester 27 op 400 mijl W v Bermuda Jaarstroom thuis p 28 Finlsterre Joost van den Vondel 27 v Londen te Leith Juplter 27 v Izmir n Alexandrlë Kellehaven p 28 Ouessant n Libreville Karaton 27 v Palembang n Djakarta Karsik 28 te Macassar Kelbergen 27 v Huelva n Rott Kllpfontein 28 v Port Elisabeth n East London Luna p 28 Casquets n Amst Lissekerk 28 v Londen n Rott Leerdam 28 v Rott te New Vork,DDD_010950382_0109_articletext.xml,1950-01-28,140487,../data/1950/01-28/DDD_010950382/DDD_010950382_0109_articletext.xml,../data/1950/01-28/DDD_010950382,83.0,DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,1273.0,../data/1950/01-28/DDD_010950382/DDD:ddd:010950382:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-01-28,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5.0,1434.0,nl
111090,p,"„Ondanks alle sympathleverklaringen is nog niets tot stand gekomen wat lijkt op een Oost-West-verbinding, geen behoorlijke weg, geen kanaal, geen v'iegverbinding en zelfs nog geen autobusverbinding en over 30 km. Maas is er nog geen enke'e brug. Het . anaaltje van Leynen, 4Vi km. lang, krijgt daardoor bijna een zinnebeeldige betekenis voor de ontwikke'ing van het grote Limburgse mijnen- en industriegebied van Heerlen tot Genck. Men zou dit de proefballon van de Benelux en Europese samenwerkings-gedachten kunnen noemen en het doorkruist de Noord-Zuidtendenz welke in de gehele ontwikkeling c_w Nederlands Limburg tot nog toe de enige geweest is, en tegelijk de Luikse aspiraties ten opzichte van de kolenrijke Kempen"".",DDD_010417394_0087_articletext.xml,1950-01-28,140618,../data/1950/01-28/DDD_010417394/DDD_010417394_0087_articletext.xml,../data/1950/01-28/DDD_010417394,84.0,DDD:ddd:010417394:mpeg21.didl.xml.gz.xml,1274.0,../data/1950/01-28/DDD_010417394/DDD:ddd:010417394:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1950-01-28,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33.0,24.0,nl
111128,p,"Yvea. m. voiw. dochter zoekt ongem. KAMER m. kookgel. Br. ond. na 419 bur. dez. Jongeman met eigen SLPK.- AMEUBL. zoekt KOSTHUIS te Heerlen. Br. o. no. P—39 bur. dez. WONINGRUIL. Kleine Stm. Emma-woning teg. grotere te Hoensbroek, Treebeek of omgev. Briev. ond. no. H 427 byk. L.D., Hoensbroek. KOLENFORNUIS m. opzet te ruil teg. kleiner. Adres ond. no. A—3B bur. dez. Te ruil HUIS Heufke, 2 slaapkam., teg. huis 3 slaapkam., omgev. Brunssum. Br. ond. no. R—37 bur. dez. HUIS te ruil gem. Kerkrade 4 kamers, kelder, stal, gr. tuin, huur f 14.— p. m. teg. huis of ben,-won. m. tuin en 3 a 4 kamers te Simpelveld of omgev. Br. o. no. S—3os L.D., SpekTieide.",DDD_010417394_0075_articletext.xml,1950-01-28,140635,../data/1950/01-28/DDD_010417394/DDD_010417394_0075_articletext.xml,../data/1950/01-28/DDD_010417394,84.0,DDD:ddd:010417394:mpeg21.didl.xml.gz.xml,1274.0,../data/1950/01-28/DDD_010417394/DDD:ddd:010417394:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1950-01-28,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33.0,24.0,nl
111197,p,"Steeds voorradig VOEDERen dikke frites-aardappolen. Aldershof. Geerstr. 4, Heerlen, telefoon 3870. HUIS te koop te Heerlen, 6 vertrekken, gr. zolder, stal tuin. Br. ond. no. T—39 b.d. DIRECTIEKEET te k. gevraagd, bev. 2 vertrekken, liefst in goede staat. B.\ ond. no. S—39 bur. dez. Te k. BROEDMACH., merk Muijsert 250 eieren, een kachel, kunstmoedor, 500 kuikens, 1 Carocel k.m. 200 kuikens, 1 electr. km. van 50--300 kuikens, 1 waterpomp nog weinig gebr. Spaubeek, Dorpstraat 57. Te koop of te ruil een STOFZUIGER z.g.a.n. teg. een 2pers. divan. Br. o. no. Z—3B bur. dez. Termijnbetaling. — Op zeer gunst voorw. KLEDING, schoenen, cocos matten, karpetten, dekens, bcdstcilen. gordijnen. Br. ond. no. U—3B bur. ' MAATCOSTUUMS te k., m. 50. Leclou, Lentestr. 4, Hrln. Te k. weg. plaatsg. SLAGWERK, fornuis, gr. kachel, 2 grote schilderijen, 4 ramen en 2 grote deuren. Geerstr. no. Cl, Heerlen. - Te koop 1 pr. 4-p. gasfornuis, 1 kolenfornuls, 1 salontafel, div div. waranda-serre-sehotten. St. Franciscusw. 51, Heerlen. Mooie lange STEIGERPALEN te koop. Klompstr. 44, Heerlen. A) Mooi HUIS te koop, 8 vertrekk, 2 gr. stallen, oprit, voor- en achtertuin. Ridderhoenstr. 115, Hoensbroek. B) Bouwterrein a.d. Heerlerw. te Hoensbroek, groot 4 aren, 5 ca. C.) Bouwterrein a. d. Hekelerweg te Waubach, gr. 13 aren, 65 ca. Alles te bevragen bij M. W. Boessen, N'hagerstr. 36, Waubach. NIEUWE DORSMACHINE, gr', cap., fabrikaat Ködel & Böhm te koop aangeboden. Br. ond. no. 1750 bur. dez. Te k. z.g.a-n. TRAPNAAIMACH.. voor- en achteruitnaaiend f 145; electr. haard f 24.50; witte Brab. kachel m. opstand f 65; Holom-kachel f 47.50; gr. haard f 115; prachtige gashaard, z.g.a.n. f 95; gasfornuis m. bakoven f 55; electr. fornuis m. bakoven, ook te ruil teg. kolenfornuis, liefst met opzet. — Kampstr. 62, Lindenheuvel- Geleen, bushale Gezellenh. Te k. Singer TRAPNAAIMACH. en inklapnaaimach., beide a. n. — Wolters' naaimachinehandel, Limbricht. Te k. SLAAPK.-AMEUBL., 2 pers. ledik., blank eik.. 2 nachtkastjes, 2 deurs leg- en hangkast, tafeltje en 2 stoelen. Br. ond. no. 5—2846 L.D.. Sittard. PIANO te k. Kastanjelai te Sittard.",DDD_010417394_0040_articletext.xml,1950-01-28,140663,../data/1950/01-28/DDD_010417394/DDD_010417394_0040_articletext.xml,../data/1950/01-28/DDD_010417394,84.0,DDD:ddd:010417394:mpeg21.didl.xml.gz.xml,1274.0,../data/1950/01-28/DDD_010417394/DDD:ddd:010417394:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1950-01-28,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33.0,24.0,nl
112804,p,"ABBEKERK. Rotterdam—Sydney. pass. 16 Mei Cocos-eilanden. BENOKALIS, Am..terdam—Djakarta. 18 Mei van Rotterdam. BEVERWIJK. 16 Mei van Antwerpen naar Alexandrip. BOSCH FONTEIN. Amsterdam—Oost-Afrika, pass. 17 Mei Ouessant. GENERAL M. B. STEWART. Djakarta—Amsterdam. 16 Mei te Suez. GENERAL S. D. STURGIS, Djakarta-Rotterdam. 17 Mei te Suez. GOOILAND. Amsterdam—Buenos Aires. pass. 16 Mei Fernando Noronha. GROOTE BEER. Amsterdam—Djakarta. 17 Mei verw. te Belawan. INDRAPOERV Rotterdam—Djakarta, 16 Mei West Minicov (420 mijl). KET.BFRGF.N. casablanca—Nederland, pass. 17 Mei Finisterre. KLIPFONTFIN, 16 Mei te Kaapstad van Amsterdam. LAERTFS. Amsterdam—Djakarta. pass. 16 Mei Socotra. NIEUW-Amsterdam. 17 Mei te New Vork van Rotterdam. ORANJE. Amsterdam—Djakarta, 16 Mei West Minicoy (700 mijl). SIBAJAK. Rotterdam—Australië, pass. 16 Mei Kaap leeuwin naar Melbourne. TABIAN. New York—Calcutta, 18 Mei te TALISSE. New York—Calcutta. 16 Mei bij Kaap Tenez. TARAKAN. Amsterdam—Balikpapan, pass. 18 Mei Guardafui. WELTEVREDEN. Djakarta—Rotterdam, pass. 15 Mei Bizerta. WILI.FM RUYS. Rotterdam—Djakarta, pass. 16 Mei Gibraltar. HAVEN VAN HARLINGEN 17 Mei. Aangekomen: Eng. m.s. „Bulflnch"" met stukgoederen van Londen: Ned. m.s. „Haskerland"" met kolen van Goole: Ned. m.s. ..Birmingham"" met kolen van Goole. vertrokken: Eng. m.s. „Fauvette"" met stukgoederen naar Londen.",DDD_010612661_0120_articletext.xml,1950-05-18,141171,../data/1950/05-18/DDD_010612661/DDD_010612661_0120_articletext.xml,../data/1950/05-18/DDD_010612661,,,,,,,,,,,,
